5.700686139309437683e-01,1.753779886373802166e-01,1.238302452242478063e-01,4.187419834327748558e-01,-1.402044409778057110e-01,7.576199302151588599e-02,3.183589428922634079e-01,-9.403774466181388791e-02,9.021865619401207848e-02,5.242027102884029288e-01,-4.497886651113326001e-02,-1.054054387774526619e-01,-7.860562229156787817e-01
-1.044923264082295944e+01,1.851310938230531944e+00,1.503283778279179250e+00,2.220765282952040565e+00,-4.859347541297895923e-01,1.050120490999191691e+00,2.222753176510325002e+00,-4.804733258350733505e-01,-1.895646307304105493e-01,3.446059815515547964e+00,-3.715701223461154168e-02,5.560649707426170707e-01,-3.424441210494735266e+00
-3.370042642587457493e+01,1.426584694466447623e+01,1.165795184506506033e+01,1.265000125788860608e+01,-1.376578851743288201e+00,4.821427147161047699e+00,1.403264012727204957e+01,-4.620120863392621402e+00,-5.142955064928445452e+00,1.952820592653268506e+01,1.083644089780866349e+00,8.080929923684974980e+00,-1.472502013951499400e+01
-8.332395372840434788e+01,1.049760773697849885e+02,8.159350290168838171e+01,8.260124262163158448e+01,-7.479795781107418051e+00,9.998249572999032608e+00,9.118834722060390163e+01,-4.529651394087849781e+01,-5.498509699327797051e+01,1.094990951548627010e+02,1.556697374233213615e+01,6.697481001698471914e+01,-6.776247103335531108e+01
-1.931329384159261906e+02,7.746270016111575387e+02,5.605389977863304694e+02,5.856905628848096512e+02,-7.621026877084611328e+01,-7.313357721382341481e+01,6.147079273207974666e+02,-4.050791445378721392e+02,-4.935442321170841069e+02,6.289391414657631003e+02,1.630736057395725140e+02,4.997660902610801941e+02,-3.219100339448950763e+02
-4.634375189223566167e+02,5.770539318255092439e+03,3.886111281379317461e+03,4.319551002354845878e+03,-7.921055280462546762e+02,-1.328688816824097785e+03,4.274223300877465590e+03,-3.405812137645474650e+03,-4.133167807935078599e+03,3.742363572316622594e+03,1.510352359130068635e+03,3.664644140152294312e+03,-1.526167166950637011e+03
-1.316906180247231077e+03,4.333676792732674221e+04,2.742600806555365489e+04,3.243177937549233684e+04,-7.478963132000043515e+03,-1.407299950140136389e+04,3.047433061894408820e+04,-2.762191561379958875e+04,-3.341331235380477301e+04,2.316057339516358479e+04,1.305940476620169829e+04,2.699643293886005631e+04,-7.021789920653351146e+03
-5.197801036210003076e+03,3.273672837347426685e+05,1.972005059428811073e+05,2.455563680065395311e+05,-6.557954360072403506e+04,-1.275809032341100683e+05,2.215846061680653074e+05,-2.192906882390525134e+05,-2.647246382169754943e+05,1.491272233614254801e+05,1.082201064328712819e+05,2.006336560409936355e+05,-3.015177498472985462e+04
-2.880203123634900476e+04,2.482949562301991042e+06,1.441166233558119508e+06,1.867118458445096854e+06,-5.480737245309872087e+05,-1.078019988314220915e+06,1.635252615214823745e+06,-1.718348025852364954e+06,-2.071722792787670391e+06,9.965381849923559930e+05,8.727019436615590239e+05,1.503090888969716150e+06,-1.102352237636575883e+05
-1.938351649320148572e+05,1.888409974979087710e+07,1.066920629322677851e+07,1.422969737200162746e+07,-4.442269071558635682e+06,-8.771173133296100423e+06,1.219946100304553099e+07,-1.335429567820706777e+07,-1.608767701040990651e+07,6.879883924505644478e+06,6.913890971518460661e+06,1.133094572580033727e+07,-2.249008403865817236e+05
-1.409246538408134831e+06,1.438919301416974664e+08,7.975693333699727058e+07,1.085936548166839629e+08,-3.530312498823239654e+07,-6.979989698661944270e+07,9.171911118757954240e+07,-1.032334612760179788e+08,-1.242996009984873533e+08,4.879336528908270597e+07,5.413945704968654364e+07,8.580433415266203880e+07,1.463763019534539664e+06
-1.053285525061565265e+07,1.097809001106763363e+09,6.004317443604240417e+08,8.294157559674339294e+08,-2.769833623078352809e+08,-5.478944369377279282e+08,6.933292497399058342e+08,-7.952544760361607075e+08,-9.572162149979300499e+08,3.534458777137964368e+08,4.206785393716508150e+08,6.518315490541837215e+08,2.762065926968197525e+07
-7.957020903524920344e+07,8.382812717937347412e+09,4.542816016213206291e+09,6.338236122396313667e+09,-2.154940718245780945e+09,-4.263242006503393173e+09,5.260852416706604958e+09,-6.112083874132072449e+09,-7.355249578133545876e+09,2.601403669038334846e+09,3.252018327188387394e+09,4.962728109697318077e+09,2.960810325701128840e+08
-6.040746987306125164e+08,6.404791344412737274e+10,3.449030248690299988e+10,4.845215688248376465e+10,-1.667223100048295212e+10,-3.298455910450870895e+10,4.002197996714009857e+10,-4.690336690165543365e+10,-5.643498495360056305e+10,1.937093961644697571e+10,2.505314691194860458e+10,3.784113677750698090e+10,2.702959065203011990e+09
-4.598307804084630966e+09,4.895430660423581543e+11,2.624889278896510010e+11,3.704724545828132935e+11,-1.285102780163915405e+11,-2.542444762654100037e+11,3.050078783064313354e+11,-3.595596120076011353e+11,-4.325862268968780518e+11,1.454469883880456543e+11,1.925618645893702698e+11,2.888401578362437744e+11,2.294048147743371964e+10
-3.506073841662263489e+10,3.742762762375411133e+12,2.000963161631074951e+12,2.833114383242833496e+12,-9.881027535955153809e+11,-1.954829440581992920e+12,2.327277753184874023e+12,-2.754462430376191895e+12,-3.313675941569419434e+12,1.098485046560684937e+12,1.477765006843865479e+12,2.206261320319450684e+12,1.871885411496847839e+11
-2.676142299531458435e+11,2.862014326103918750e+13,1.527053703915108008e+13,2.166786428338225781e+13,-7.584757781218831055e+12,-1.500520461061258203e+13,1.777223115385343359e+13,-2.109114579900168750e+13,-2.537196522109132812e+13,8.329957186346131836e+12,1.132889409953379297e+13,1.686025120561991406e+13,1.492424451688491211e+12
-2.044124748963511230e+12,2.188790161350188438e+14,1.166274525534210781e+14,1.657286391379893438e+14,-5.815593034206269531e+13,-1.150506330850532188e+14,1.357930674236091406e+14,-1.614458465313352500e+14,-1.942083224721239375e+14,6.334349628116264062e+13,8.678893992560534375e+13,1.288878351774077031e+14,1.172932106869885156e+13
-1.562119751576047070e+13,1.674064431849699750e+15,8.911936616450831250e+14,1.267648573611279500e+15,-4.455721883387803750e+14,-8.814734812222010000e+14,1.037951760006106625e+15,-1.235553022034521000e+15,-1.486255910852978750e+15,4.826026496201721875e+14,6.645617350732116250e+14,9.854966834807223750e+14,9.134258707497257812e+13
-1.194159316572587500e+14,1.280455115429078200e+16,6.812331379573062000e+15,9.696468083506144000e+15,-3.412092771967974000e+15,-6.750085753509916000e+15,7.935745525353160000e+15,-9.454392971430650000e+15,-1.137260480839028400e+16,3.681645963631908000e+15,5.087065045977858000e+15,7.536382562023649000e+15,7.071023339284460000e+14
-9.130731944862616250e+14,9.794288135929649600e+16,5.208619439507451200e+16,7.417154316028332800e+16,-2.612006463108409200e+16,-5.167265990303016800e+16,6.068388929951769600e+16,-7.233756174513550400e+16,-8.701340682008206400e+16,2.811112262645287200e+16,3.893188182108429600e+16,5.763872438215580000e+16,5.452335337280011000e+15
-6.982539964062540000e+15,7.491907912286353920e+17,3.983082683167087360e+17,5.673710407024776960e+17,-1.999064639678235200e+17,-3.954686940294576640e+17,4.640982098023525120e+17,-5.534337940360802560e+17,-6.657103127932840960e+17,2.147705936036629120e+17,2.979065868756114560e+17,4.408545333619971200e+17,4.193212727729974400e+16
-5.340290757859456000e+16,5.730855345175798784e+18,3.046233978894900736e+18,4.340114054238599680e+18,-1.529717830008708096e+18,-3.026186676822901760e+18,3.549610850132482048e+18,-4.233974977915182592e+18,-5.092910861165992960e+18,1.641526756173773824e+18,2.279355068508873472e+18,3.372067245213023744e+18,3.219229121274862720e+17
-4.084565708246861440e+17,4.383807812602366362e+19,2.329909999241890202e+19,3.319998664118488678e+19,-1.170441775707727258e+19,-2.315440352896512000e+19,2.715031235756226560e+19,-3.239052044932799693e+19,-3.896139360493046989e+19,1.254991100802991104e+19,1.743873255381200486e+19,2.579352164459815731e+19,2.468581246257560576e+18
-3.124257529508846592e+18,3.353412477606024970e+20,1.782118742727729152e+20,2.539665739954259231e+20,-8.954827282693346099e+19,-1.771497681732990403e+20,2.076751958926119076e+20,-2.477871595983560704e+20,-2.980537027287059661e+20,9.596529931451876966e+19,1.334130434775548232e+20,1.973032242382139228e+20,1.891473775822101709e+19
-2.389798339853899776e+19,2.565220787206615990e+21,1.363165977466432127e+21,1.942748068647978926e+21,-6.850836543204130816e+20,-1.355272740700139291e+21,1.588565217167364588e+21,-1.895543442088756249e+21,-2.280073796663270965e+21,7.339095263197762683e+20,1.020630274209339802e+21,1.509259412826761462e+21,1.448513006223514829e+20
-1.828036262060706038e+20,1.962294033045469633e+22,1.042727229653807792e+22,1.486131612944657757e+22,-5.241019792057475006e+21,-1.036808884082698722e+22,1.215157719792350134e+22,-1.450055687108130190e+22,-1.744212771718857910e+22,5.613165424419541090e+21,7.807817725074912313e+21,1.154510201252737974e+22,1.108890856503659594e+21
-1.398345612633312592e+21,1.501082179615726932e+23,7.976261209818648281e+22,1.136838155682881890e+23,-4.009390877471321725e+22,-7.931606886602578801e+22,9.295336275796840520e+22,-1.109258875221275836e+23,-1.334281413768097846e+23,4.293368712100774412e+22,5.972894537576213381e+22,8.831500050652097780e+22,8.486920625374068998e+21
-1.069666538710029147e+22,1.148274094433998939e+24,6.101442666187998332e+23,8.696417947851193812e+23,-3.067146427832479871e+23,-6.067603700429245991e+23,7.110511495056926903e+23,-8.485536643539712753e+23,-1.020689539011933440e+24,3.284017447643283278e+23,4.569155567394793078e+23,6.755742422110843930e+23,6.494422402514380495e+22
-8.182483056113542916e+22,8.783895212299619630e+24,4.667332622563755816e+24,6.652462451485433752e+24,-2.346314573234641190e+24,-4.641612463169272703e+24,5.439247216983305074e+24,-6.491192328773520721e+24,-7.807980322742579480e+24,2.512026207384122570e+24,3.495298606877837583e+24,5.167886633940036769e+24,4.969160225284845711e+23
-6.259270549328974714e+23,6.719377653026703309e+25,3.570319096110535491e+25,5.088908474133640152e+25,-1.794878282506285496e+25,-3.550729620326704766e+25,4.160813530794861056e+25,-4.965566526264638878e+25,-5.972868569857332073e+25,1.921545227969461626e+25,2.673811320916929237e+25,3.953245128281321093e+25,3.801833467623757696e+24
-4.788104503836879022e+24,5.140095346600576468e+26,2.731157258658878577e+26,3.892843724252938127e+26,-1.373035494465660994e+26,-2.716216219179709557e+26,3.182868686513227183e+26,-3.798503816321127624e+26,-4.569057958180453801e+26,1.469881368465997214e+26,2.045389258464240227e+26,3.024092697104802783e+26,2.908581908517211056e+25
-3.662725633702020267e+25,3.931999446914118520e+27,2.089235151825228342e+27,2.977895005398065932e+27,-1.050333390244580478e+27,-2.077828638746460186e+27,2.434780838884346492e+27,-2.905734616879100061e+27,-3.495183737793087254e+27,1.124391344493561875e+27,1.564661267007267999e+27,2.313326071059807039e+27,2.225126574193795070e+26
-2.801855563680357926e+26,3.007847556340761669e+28,1.598190623703011259e+28,2.277990185382959653e+28,-8.034736976611577758e+27,-1.589476854131916329e+28,1.862522346859803732e+28,-2.222793249781434329e+28,-2.673702662095673840e+28,8.601121686381353827e+27,1.196917223945128713e+28,1.769615339798602228e+28,1.702229639963463508e+27
-2.143322370935121717e+27,2.300902749169077976e+29,1.222560227474288536e+29,1.742586533043889193e+29,-6.146325244856358167e+28,-1.215900602460293224e+29,1.424765604365882053e+29,-1.700364450442505988e+29,-2.045295388866521300e+29,6.579521424871169314e+28,9.156036432102662349e+28,1.353695789449615517e+29,1.302191395468412409e+28
-1.639568323649640862e+28,1.760113809514358579e+30,9.352166690838859059e+29,1.333020669732506858e+30,-4.701744157718858236e+29,-9.301254413615798621e+29,1.089897267564257601e+30,-1.300723078455697878e+30,-1.564583901549016169e+30,5.033089008069240353e+29,7.004072684292426198e+29,1.035531715737335982e+30,9.961550212916328082e+28
-1.254214228012658390e+29,1.346428415957246640e+31,7.154090201616069592e+30,1.019716463095287135e+31,-3.596683034944870637e+30,-7.115160362357781740e+30,8.337346448457950407e+30,-9.950103435741940179e+30,-1.196855167767476117e+31,3.850132308796151602e+30,5.357887600414490254e+30,7.921470597818211070e+30,7.620368082634010471e+29
-9.594316699304018770e+29,1.029972923950235327e+32,5.472637943752446982e+31,7.800491893918247974e+31,-2.751345613063270696e+31,-5.442866370211122094e+31,6.377790214593072368e+31,-7.611500689747650704e+31,-9.155546860834644336e+31,2.945216307662657303e+31,4.098608464327618837e+31,6.059660326525225903e+31,5.829386946613486799e+30
-7.339330751635227868e+30,7.878950311345229210e+32,4.186384490552961145e+32,5.967117045501862472e+32,-2.104689336687547290e+32,-4.163614600402293495e+32,4.878796196770704918e+32,-5.822546294250911069e+32,-7.003690493445148622e+32,2.252989024601848264e+32,3.135300598288481833e+32,4.635438083042636634e+32,4.459317643130800726e+31
-5.614342796102637735e+31,6.027135076599192098e+33,3.202444184248272654e+33,4.564646275298097372e+33,-1.610018127988940929e+33,-3.185028236670514200e+33,3.732116289585990834e+33,-4.454055094657483311e+33,-5.357591263210551091e+33,1.723459902172559025e+33,2.398401477785971289e+33,3.545955768740564976e+33,3.411245535834593845e+32
-4.294785022347114874e+32,4.610558048737918987e+34,2.449762974844785418e+34,3.491802763632609450e+34,-1.231610753660995957e+34,-2.436441523078486175e+34,2.854944620598006631e+34,-3.407204515481852494e+34,-4.098379721335893499e+34,1.318388618821025088e+34,1.834697814858203702e+34,2.712538187515364231e+34,2.609497634668139945e+33
-3.285367521618894157e+33,3.526923731593484845e+35,1.873987077185547056e+35,2.671113131822451958e+35,-9.421415093528046536e+34,-1.863797213842606643e+35,2.183937619617738418e+35,-2.606398453237816604e+35,-3.135124554937837855e+35,1.008523009413346395e+35,1.403483073368244779e+35,2.075001522089572756e+35,1.996183213720330196e+34
-2.513196848470485527e+34,2.697979498748137714e+36,1.433537755824697410e+36,2.043312830892625366e+36,-7.207070625911490661e+35,-1.425743161526537740e+36,1.670639648089871788e+36,-1.993808339687851437e+36,-2.398266261028240530e+36,7.714863515252068279e+35,1.073618033602611234e+36,1.587307199978424500e+36,1.527016031208641358e+35
-1.922512025838816607e+35,2.063864705665800159e+37,1.096608713283231983e+37,1.563066455622342717e+37,-5.513170188444827934e+36,-1.090646269217874808e+37,1.277983797700566289e+37,-1.525197209727863434e+37,-1.834594094417371111e+37,5.901613054595492375e+36,8.212821896434940691e+36,1.214237267474995930e+37,1.168117673297363077e+36
-1.470657803493400856e+36,1.578787955408355099e+38,8.388692163248658070e+37,1.195693929955254489e+38,-4.217392369522833320e+37,-8.343082282424654902e+37,9.776151383126448077e+37,-1.166725238143214678e+38,-1.403403583763507977e+38,4.514537315872159610e+37,6.282536264002616769e+37,9.288511726281956207e+37,8.935718081117130220e+36
-1.125004355019412735e+37,1.207720354221168533e+39,6.417070765249984365e+38,9.146661491282587100e+38,-3.226165246022830378e+38,-6.382181153440945490e+38,7.478431022792458692e+38,-8.925060741456443143e+38,-1.073557150727675584e+39,3.453470772908198117e+38,4.805931740605472350e+38,7.105402946087057865e+38,6.835530591850326045e+37
-8.605909589271689893e+37,9.238659638108460092e+39,4.908845953159763295e+39,6.996892298772083552e+39,-2.467909349606605722e+39,-4.882156782320531693e+39,5.720751320008331142e+39,-6.827375147382610071e+39,-8.212355769839995940e+39,2.641790276299105420e+39,3.676378254944417244e+39,5.435397263460503339e+39,5.228955461101067150e+38
-6.583234984431188214e+38,7.067267823434342907e+40,3.755104099731636252e+40,5.352390258818263574e+40,-1.887868735802422244e+40,-3.734687885934197696e+40,4.376184751960152472e+40,-5.222715299997284150e+40,-6.282179489512449167e+40,2.020881739725818755e+40,2.812307316951295062e+40,4.157898392519081334e+40,3.999978089623079702e+39
-5.035956115472772830e+39,5.406225196847056673e+41,2.872529916913363171e+41,4.094400809630537327e+41,-1.444156910817928481e+41,-2.856912251107605966e+41,3.347635995594581863e+41,-3.995203789216055729e+41,-4.805658714934212185e+41,1.545907374164681170e+41,2.151321726715672136e+41,3.180654188578817572e+41,3.059850825232068922e+40
-3.852339180089753144e+40,4.135582748818334248e+42,2.197389986379714186e+42,3.132080656181040545e+42,-1.104732090298128376e+42,-2.185443021568631320e+42,2.560830361810589462e+42,-3.056198238363842621e+42,-3.676169345060131741e+42,1.182567780937255364e+42,1.645689691264172087e+42,2.433094829213034630e+42,2.340684487165830696e+41
