5.811040339702758573e+00,2.296232642241213540e-01,2.533269499654588475e-01,5.338635320565532361e-01,-4.462601506491350317e-02,8.210349869811749135e-02,3.853687380451581435e-01,-1.383068993976752092e-01,6.500395832596492229e-02,5.662160098081814308e-01,-4.733407614358001864e-02,-8.947078486609873205e-02,-7.511372814461649838e-01
5.811040339702758573e+00,2.388832448334651026e+00,2.068775579892713878e+00,2.643133568951280488e+00,-3.134903919093251501e-01,9.254263292010593833e-01,2.642193662288975453e+00,-8.226673568838608341e-01,-5.744048530801122432e-01,3.790428998595895660e+00,-2.731074472989548224e-02,8.858246930774277272e-01,-3.449184940802782151e+00
5.811040339702758573e+00,1.826763546076496425e+01,1.462604959646648872e+01,1.535144412397011671e+01,-1.546848267593267101e+00,3.480156646355506034e+00,1.686996721375002295e+01,-7.217818529587979981e+00,-8.284375696112524778e+00,2.169039811302278764e+01,1.822885896620872748e+00,1.068677640406548690e+01,-1.526332732027572270e+01
5.811040339702758573e+00,1.347156111869621213e+02,1.005470950360814442e+02,1.037118576172653377e+02,-1.223805802313172464e+01,-1.669957840963337103e+00,1.114494139865193034e+02,-6.530549265280639304e+01,-7.920347452203320415e+01,1.232872064952952229e+02,2.405459543693835656e+01,8.577618112954452556e+01,-7.066658503080901710e+01
5.811040339702758573e+00,9.987645701939759419e+02,6.935280326097050647e+02,7.507191520746529250e+02,-1.224254505165625915e+02,-1.700736827214751656e+02,7.631070066333675186e+02,-5.601389125424236681e+02,-6.806708568272945286e+02,7.204295801656029425e+02,2.380802442758439668e+02,6.374414870653187108e+02,-3.334491434506354608e+02
5.811040339702758573e+00,7.471696377315136488e+03,4.856689246203299263e+03,5.591954517833595673e+03,-1.181868237901044495e+03,-2.114197331373255111e+03,5.377200812225262780e+03,-4.606853052755085628e+03,-5.580469489951095966e+03,4.370833263652391906e+03,2.121769396833703922e+03,4.691698286228282086e+03,-1.554968262896461965e+03
5.811040339702758573e+00,5.628942492270180082e+04,3.464066522787058784e+04,4.218129979787328921e+04,-1.061919070426099825e+04,-2.032428828917051214e+04,3.874998755008254375e+04,-3.689952979924611282e+04,-4.458550356518850458e+04,2.759995800097784377e+04,1.789369094893422152e+04,3.474092792559717782e+04,-6.933767675303061878e+03
5.811040339702758573e+00,4.261532168072003406e+05,2.513733673191675916e+05,3.201150010548859136e+05,-9.035626053037418751e+04,-1.766978918519047438e+05,2.840674251038667280e+05,-2.907599302894617431e+05,-3.507559271502071642e+05,1.811809357923736679e+05,1.459223347954654600e+05,2.593630463324470620e+05,-2.789226221613714370e+04
5.811040339702758573e+00,3.237108762143350206e+06,1.850468528559472179e+06,2.437074222514359746e+06,-7.413406171442145715e+05,-1.460563722263345728e+06,2.108999778841097839e+06,-2.267715398255178705e+06,-2.732869225463002454e+06,1.231862732518327422e+06,1.164620732618079754e+06,1.949864191733028740e+06,-8.477220493570106919e+04
5.811040339702758573e+00,2.464525231573080271e+07,1.377420743568458594e+07,1.858688674192626029e+07,-5.939505129713114351e+06,-1.173298940405088104e+07,1.580165815563389473e+07,-1.757060406148638949e+07,-2.116108510265522823e+07,8.628875835447352380e+06,9.164545700987104326e+06,1.473612836390454322e+07,1.213875090692561389e+04
5.811040339702758573e+00,1.879211544897895157e+08,1.033752717638916820e+08,1.419080313545360267e+08,-4.685214986248695850e+07,-9.264061088464201987e+07,1.191616999931937754e+08,-1.355582013324227631e+08,-1.631913301609858871e+08,6.190755219779129326e+07,7.144539658642458916e+07,1.117888829916151464e+08,3.495539159253949299e+06
5.811040339702758573e+00,1.434396093216729403e+09,7.804117225231921673e+08,1.084164447006422281e+09,-3.658184044574640989e+08,-7.235672604756281376e+08,9.026682729098770618e+08,-1.042893549595653057e+09,-1.255143878041599989e+09,4.523921498379707932e+08,5.535181430684378147e+08,8.502728565417156219e+08,4.429302515093996376e+07
5.811040339702758573e+00,1.095639576484101295e+10,5.916006190813277245e+09,8.286438693294598579e+09,-2.837001122470435143e+09,-5.611966370623509407e+09,6.859159249815602303e+09,-8.008297342948088646e+09,-9.636422504195373535e+09,3.351194848538194656e+09,4.270519462648423672e+09,6.479000062989087105e+09,4.294611551744157076e+08
5.811040339702758573e+00,8.372840498003050232e+10,4.497598338220862579e+10,6.335215199852746582e+10,-2.190256243302289963e+10,-4.332692712718393707e+10,5.223240947552584839e+10,-6.141810027660035706e+10,-7.389586174665353394e+10,2.506969168600811386e+10,3.285616931027338409e+10,4.943092227580158997e+10,3.753466193077603340e+09
5.811040339702758573e+00,6.400554615122293701e+11,3.426024286437433472e+11,4.844341381952131958e+11,-1.685858421627057190e+11,-3.334883096734454956e+11,3.983286617195399170e+11,-4.706386314186606445e+11,-5.662087143541082764e+11,1.888489142935173035e+11,2.523123037078416138e+11,3.774489941318558960e+11,3.113248880361639404e+10
5.811040339702758573e+00,4.893920088784680664e+12,2.613284258190602051e+12,3.704771695786322754e+12,-1.294998664396408203e+12,-2.561669448104477539e+12,3.040697927425640625e+12,-3.604402283222224609e+12,-4.336095862090685547e+12,1.429498210736997559e+12,1.935136695318232178e+12,2.883822387919991699e+12,2.506599573096987305e+11
5.811040339702758573e+00,3.742484676720268750e+13,1.995180978693015234e+13,2.833504703094547656e+13,-9.934075338923048828e+12,-1.965060584712864844e+13,2.322721289435642969e+13,-2.759392776328997656e+13,-3.319429227959257422e+13,1.085689410192293359e+13,1.482912201717443750e+13,2.204188835918352344e+13,1.982113859564442383e+12
5.811040339702758573e+00,2.862242268326173750e+14,1.524225763755109688e+14,2.167257409499677500e+14,-7.613569238186060938e+13,-1.506026682322656250e+14,1.775084219131595625e+14,-2.111943103044396875e+14,-2.540513454372547188e+14,8.264645024810879688e+13,1.135716886598851250e+14,1.685172275097787812e+14,1.549668747524863477e+13
5.811040339702758573e+00,2.189182469991579250e+15,1.164931376798876250e+15,1.657728024105305750e+15,-5.831514625030646250e+14,-1.153513576112474750e+15,1.356984739715292750e+15,-1.616127387467431750e+15,-1.944051287163510750e+15,6.301200002880201250e+14,8.694739811458395000e+14,1.288599074179878750e+15,1.202717969447781406e+14
5.811040339702758573e+00,1.674469656239457000e+16,8.905864235906768000e+15,1.268022647414574200e+16,-4.464715420816410000e+15,-8.831469731517694000e+15,1.037580403699291200e+16,-1.236568285247056800e+16,-1.487460353053264400e+16,4.809339440725754000e+15,6.654716740375450000e+15,9.854715818699500000e+15,9.289661674937480000e+14
5.811040339702758573e+00,1.280813668064792320e+17,6.809828952488564000e+16,9.699472899571840000e+16,-3.417308982841072000e+16,-6.759615079798533600e+16,7.934690470962051200e+16,-9.460765057242608000e+16,-1.138021030566439360e+17,3.673348136681876800e+16,5.092439560242651200e+16,7.537131573439428800e+16,7.152408219209938000e+15
5.811040339702758573e+00,9.797237835180243200e+17,5.207789822467649920e+17,7.419493379673675520e+17,-2.615124448262558720e+17,-5.172840165413781760e+17,6.068477840304482560e+17,-7.237876940082323200e+17,-8.706287797201205760e+17,2.807061990516340480e+17,3.896461523217466240e+17,5.764906025357486080e+17,5.495180184055744000e+16
5.811040339702758573e+00,7.494237465288715264e+18,3.982990994788235776e+18,5.675494979733756928e+18,-2.000989651292117504e+18,-3.958046075949787136e+18,4.641492472140905472e+18,-5.537075467619178496e+18,-6.660407120054807552e+18,2.145785845373673472e+18,2.981123029700509184e+18,4.409554279319236096e+18,4.215930856324800000e+17
5.811040339702758573e+00,5.732649298507343462e+19,3.046430854067261440e+19,4.341457126782549197e+19,-1.530945522131627827e+19,-3.028274691382435430e+19,3.550213982215493632e+19,-4.235835512931538534e+19,-5.095166885022273536e+19,1.640659806097995981e+19,2.280687351220523827e+19,3.372936702046012621e+19,3.231392821502239232e+18
5.811040339702758573e+00,4.385166485829630689e+20,2.330188156789845197e+20,3.320999656453672141e+20,-1.171248995116487311e+20,-2.316778107747792978e+20,2.715590341638130565e+20,-3.240339871423788483e+20,-3.897707187206688604e+20,1.254633467392411402e+20,1.744759704860741468e+20,2.580056111984185836e+20,2.475178258728327987e+19
5.811040339702758573e+00,3.354429612430499774e+21,1.782389434332527460e+21,2.540406332096808223e+21,-8.960279563958627860e+20,-1.772378822542015857e+21,2.077220811013269750e+21,-2.478775518102989832e+21,-2.981641215623343636e+21,9.595330851533813187e+20,1.334733887929178391e+21,1.973581910680124260e+21,1.895111493622940631e+20
5.811040339702758573e+00,2.565975789493969696e+22,1.363396835806998744e+22,1.943292822716247808e+22,-6.854602689270478012e+21,-1.355867129310708813e+22,1.588937978083287027e+22,-1.896184347618608520e+22,-2.280858961203110189e+22,7.338939492867763077e+21,1.021048681029089362e+22,1.509678849259986747e+22,1.450560703244703367e+21
5.811040339702758573e+00,1.962850788459154296e+23,1.042911419338118398e+23,1.486530357822922938e+23,-5.243667826544722366e+22,-1.037217696924801727e+23,1.215444673357924176e+23,-1.450513259714247383e+23,-1.744774746696824474e+23,5.613414679837653808e+22,7.810759651931179922e+22,1.154825301682085335e+23,1.110072172084431788e+22
5.811040339702758573e+00,1.501490543409978677e+24,7.977673419813793384e+23,1.137128751803292818e+24,-4.011277961871176248e+23,-7.934461111093308099e+23,9.297498709396520593e+23,-1.109586982682243082e+24,-1.334685291592386687e+24,4.293730500094780265e+23,5.974984227159058374e+23,8.833840807996961021e+23,8.493927536477354328e+22
5.811040339702758573e+00,1.148572223688759071e+25,6.102497062274520972e+24,8.698527002405689044e+24,-3.068504467646430554e+24,-6.069618473067426401e+24,7.112116670179685765e+24,-8.487894868070943018e+24,-1.020980428523185224e+25,3.284367854055669168e+24,4.570650322481555058e+24,6.757466482882541575e+24,6.498703503649637579e+23
5.811040339702758573e+00,8.786062402403048972e+25,4.668104724498976263e+25,6.653986851149444650e+25,-2.347298605166839367e+25,-4.643045534785266814e+25,5.440425204235417546e+25,-6.492888526951058536e+25,-7.810076847380651481e+25,2.512320994500386719e+25,3.496372583463216035e+25,5.169147727197490469e+25,4.971854736344507662e+24
5.811040339702758573e+00,6.720946485553339882e+26,3.570875772238058819e+26,5.090005599172977965e+26,-1.795594574610887631e+26,-3.551753898938985948e+26,4.161670041941179856e+26,-4.966785902160991864e+26,-5.974378814288880789e+26,1.921775876603100223e+26,2.674584878201535776e+26,3.954162097155687780e+26,3.803577376967329305e+25
5.811040339702758573e+00,5.141226209850914882e+27,2.731553200940312458e+27,3.893629727060710644e+27,-1.373558376725879840e+27,-2.716950268774581256e+27,3.183486442262457925e+27,-3.799379021177236268e+27,-4.570144239677210022e+27,1.470053828440662773e+27,2.045946942591564186e+27,3.024755806843797459e+27,2.909738720108123839e+26
5.811040339702758573e+00,3.932810951339333379e+28,2.089513137246455593e+28,2.978455276958278189e+28,-1.050715674736811892e+28,-2.078355183740938574e+28,2.435223038445881993e+28,-2.906361218945177498e+28,-3.495963233889807235e+28,1.124516134240646583e+28,1.565063194565590177e+28,2.313803050953341492e+28,2.225909800837142766e+27
5.811040339702758573e+00,3.008427041671723371e+29,1.598383179425573042e+29,2.278387285310967117e+29,-8.037533479512021270e+28,-1.589854375097387906e+29,1.862836500102419427e+29,-2.223240353769140422e+29,-2.674260254895377663e+29,8.602000531357512645e+28,1.197206514442347695e+29,1.769956562837654920e+29,1.702768503985227662e+28
5.811040339702758573e+00,2.301314291349241618e+30,1.222691613045096827e+30,1.742866146097613001e+30,-6.148370596367898782e+29,-1.216170833946932584e+30,1.424987015097987182e+30,-1.700682124585457061e+30,-2.045692679285341809e+30,6.580124818425094308e+29,9.158114082216908155e+29,1.353938468515497690e+30,1.302566554993839385e+29
5.811040339702758573e+00,1.760404259002423655e+31,9.353047214314328714e+30,1.333216051940108671e+31,-4.703238994653839035e+30,-9.303183603007015214e+30,1.090051939580691312e+31,-1.300947623444175739e+31,-1.564865622429256179e+31,5.033492224167647882e+30,7.005560397906465456e+30,1.035703192810908707e+31,9.964183447638985865e+29
5.811040339702758573e+00,1.346631917761464339e+32,7.154667061082531731e+31,1.019851744744566396e+32,-3.597774197277870027e+31,-7.116532628815913551e+31,8.338415962418142685e+31,-9.951680697354283768e+31,-1.197053792009364951e+32,3.850393186509319785e+31,5.358948899169683447e+31,7.922673311696707311e+31,7.622225639697387764e+30
5.811040339702758573e+00,1.030114282604368002e+33,5.473004492125836733e+32,7.801418195449019251e+32,-2.752140821071535592e+32,-5.443838000340717370e+32,6.378520765270581909e+32,-7.612600240190421749e+32,-9.156937609129026100e+32,2.945377968835786726e+32,4.099362117870524148e+32,6.060496610020246262e+32,5.830700508843247915e+31
5.811040339702758573e+00,7.879922051325638651e+33,4.186607335066107440e+33,5.967742545033645057e+33,-2.105267712543899000e+33,-4.164298666249833576e+33,4.879287711323157801e+33,-5.823305780358655492e+33,-7.004656200534821338e+33,2.253082914455101050e+33,3.135832856679608961e+33,4.636013563804244398e+33,4.460246788240953242e+32
5.811040339702758573e+00,6.027794521553909996e+34,3.202570427049938485e+34,4.565061176276867445e+34,-1.610437814556411256e+34,-3.185506524332547139e+34,3.732440605690783505e+34,-4.454573743330061043e+34,-5.358255031747311814e+34,1.723508543150561001e+34,2.398774915405231398e+34,3.546346751545217277e+34,3.411901752687910771e+33
5.811040339702758573e+00,4.610998288698917572e+35,2.449825611898133333e+35,3.492071496194147640e+35,-1.231914470732128604e+35,-2.436773121398536587e+35,2.855153093798439756e+35,-3.407553640952950238e+35,-4.098830204160188458e+35,1.318407885379332671e+35,1.834957756301649498e+35,2.712799560818768941e+35,2.609959623198575856e+34
5.811040339702758573e+00,3.527211364105433025e+36,1.874008980445632690e+36,2.671281479309544159e+36,-9.423606254563572465e+35,-1.864024732115952012e+36,2.184066743364489914e+36,-2.606629122937094063e+36,-3.135425378838053938e+36,1.008523914518477139e+36,1.403662277031302664e+36,2.075172588183294017e+36,1.996506920099106975e+35
5.811040339702758573e+00,2.698161932623612226e+37,1.433534585329630476e+37,2.043413132961500903e+37,-7.208645884478479333e+36,-1.425897246223747005e+37,1.670715182551018246e+37,-1.993956965810094595e+37,-2.398462909105848593e+37,7.714764061827087209e+36,1.073740111261931970e+37,1.587415958179783984e+37,1.527241400006522112e+36
5.811040339702758573e+00,2.063975498403687113e+38,1.096591031293029938e+38,1.563121397044695144e+38,-5.514298123149685838e+37,-1.090748891309835044e+38,1.278023788630226254e+38,-1.525289624247712210e+38,-1.834718928169338512e+38,5.901455312845854050e+37,8.213641048623371077e+37,1.214303550372292892e+38,1.168273287618649038e+37
5.811040339702758573e+00,1.578850703450580109e+39,8.388440120970648988e+38,1.195719291812043239e+39,-4.218196288407341460e+38,-8.343750775236531607e+38,9.776321148723300343e+38,-1.166779658455919006e+39,-1.403479502804510237e+39,4.514354030319354743e+38,6.283075196905690148e+38,9.288889352819624439e+38,8.936781316616259416e+37
5.811040339702758573e+00,1.207751520604741863e+40,6.416788590666797840e+39,9.146728004839283248e+39,-3.226735178554934683e+39,-6.382603440697814203e+39,7.478456705263498701e+39,-8.925352573523021619e+39,-1.073600255018198912e+40,3.453282587895567310e+39,4.806276952323076610e+39,7.105592802664936656e+39,6.836247298220276471e+38
5.811040339702758573e+00,9.238769273642365435e+40,4.908561714559429650e+40,6.996845647953450243e+40,-2.468310890739434990e+40,-4.882411698120085062e+40,5.720691254358371998e+40,-6.827503189938849517e+40,-8.212570992648786308e+40,2.641609580213070076e+40,3.676591050454647987e+40,5.435466745902613665e+40,5.229430128330877048e+39
5.811040339702758573e+00,7.067253179218308621e+41,3.754834345316069246e+41,5.352279963914288572e+41,-1.888149565027155250e+41,-3.734830793847198742e+41,4.376077818953720664e+41,-5.222740430803956419e+41,-6.282256538787374037e+41,2.020715387434777434e+41,2.812430878447697721e+41,4.157893592888362734e+41,4.000285072847460365e+40
5.811040339702758573e+00,5.406138635761928724e+42,2.872283534925611031e+42,4.094259364745218201e+42,-1.444351593480560229e+42,-2.856981728654348090e+42,3.347507540225796076e+42,-3.995167314246204820e+42,-4.805650656738883294e+42,1.545758594497727186e+42,2.151386249164718934e+42,3.180606184271378185e+42,3.060042815276732087e+41
